utterance,file
ja men hva er nei da men hv- hva mente du hva var det du sa om at det var ## at det blir veldig blanding at man forflytter seg f- fra rom til rom liksom # ene dagen så sover n der og andre der,BB_d16_KS.anonym.txt
* nei jeg bar syns det er rart for det at,BB_d16_KS.anonym.txt
"liksom du sier jo at # nei du har liksom tatt den avgjørelsen at sånn er det og ## "" står for det jeg gjør "" og det er liksom hundre prosent og # sånn er det ferdig med det",BB_d16_KS.anonym.txt
mm,BB_d16_KS.anonym.txt
"men så er det jo ikke sånn allikevel # e for det hadde dere gjort for et par dager siden ja men da er det veldig dumt å være så bastant i uttalelsen og si at e # "" sånn er det bare "" men e",BB_d16_KS.anonym.txt
* nei men det kan jo ikke ...,BB_d16_KS.anonym.txt
men så tenkte jeg på det at e # altså f- ## når man er en del av rommet # har klærne sine der og går inn og ut og tar ettermiddagslur eller hva det nå er så er det jo # så blir man jo liksom en del av det # miljøet på det rommet òg # prater litt om kvelden og litt sånne ting # og,BB_d16_KS.anonym.txt
* det kan jeg være enig i * ja,BB_d16_KS.anonym.txt
det er jeg enig i,BB_d16_KS.anonym.txt
og e f- mens Rodney han er liksom # offisielt ikke inne på soverommet # føler jeg noen ganger da,BB_d16_KS.anonym.txt
* # nei,BB_d16_KS.anonym.txt
mm,BB_d16_KS.anonym.txt
og så vet ikke kan jeg s- fleipe med Rodney hvis jeg har lyst til det og sånn eller skal jeg liksom late som han egentlig ikke er der # altså det blir litt sånn vanskelig # nei det er det som er poenget mitt,BB_d16_KS.anonym.txt
* men det ... * mm * ja,BB_d16_KS.anonym.txt
ja da men det er det er greit,BB_d16_KS.anonym.txt
* jeg vet ikke,BB_d16_KS.anonym.txt
om de andre e f- # er noe enig med meg i det hele tatt men altså jeg bare tenkte jeg skulle ta det opp jeg for jeg syns,BB_d16_KS.anonym.txt
* ja | * ja men jeg jeg tenker mer,BB_d16_KS.anonym.txt
på de plassene jeg # at hun ligger i en dobbeltseng aleine,BB_d16_KS.anonym.txt
mm,BB_d16_KS.anonym.txt
men vi gjør det sånn da # at vi sover # to i dobbeltseng og én i enkeltseng,BB_d16_KS.anonym.txt
* ja men vil det s- ... |,BB_d16_KS.anonym.txt
da ja men da m- holder vi på nei vi har jo ikke gjort det for det har jo ligget to i enkeltseng der_inne og én i # i dobbeltseng,BB_d16_KS.anonym.txt
* ok # skal du ta ei skal du,BB_d16_KS.anonym.txt
ta ei dobbeltseng ?,BB_d16_KS.anonym.txt
nei jeg harr lyst å sove der jeg sover nå,BB_d16_KS.anonym.txt
i i enkeltsenga ?,BB_d16_KS.anonym.txt
ja,BB_d16_KS.anonym.txt
ja men da er det jo samme da er vi tilbake der vi begynte,BB_d16_KS.anonym.txt
ja # så da er det greit,BB_d16_KS.anonym.txt
begynner du å bli lei Lars ?,BB_d16_KS.anonym.txt
å nå veit jeg hvor du du har lyst å rotere du ha ei dame i senga di,BB_d16_KS.anonym.txt
* ja det har jeg,BB_d16_KS.anonym.txt
hatt lyst til fra første gangen her jeg # det er hyggelig det,BB_d16_KS.anonym.txt
men på en måte så blir det vel u- veldig ulogisk nå òg # for nå blir det sånn at ikke dere kan ligge i samme seng selv om dere har lyst å ligge i samme seng,BB_d16_KS.anonym.txt
ja men da kan vi bare snakke med Anne Mona det er jo ikke noe verre enn det,BB_d16_KS.anonym.txt
* ja,BB_d16_KS.anonym.txt
nei men det var derfor det bare virka så enkelt og bare # at for_eksempel Anne Mo- Anne Mona og Per Morten bytta plass # det var liksom alt det som trengtes til ## og du da,BB_d16_KS.anonym.txt
ja eller om jeg og Mona Anne Mona bytta plass # eller om e ...,BB_d16_KS.anonym.txt
* du og Anne Mona hvis bytte plass det var alt som skulle til,BB_d16_KS.anonym.txt
det var det vi # syns hørtes så lurt ut men,BB_d16_KS.anonym.txt
der_inne det er helt greit så slipper vi det herre # ...,BB_d16_KS.anonym.txt
for da hadde jo # tar # meg og deg tar vi Anette til nei senga til til Lars og # og # Morten # og så tar Morten og flytter der inn på senga til # til Mona # og så tar e # Lars og bare legger seg i senga til Anette,BB_d16_KS.anonym.txt
men åssen vil du reagere da Per Morten hvis noen kommer tuslende inn der etter_at du har lagt deg og begynner å hviske og tiske der_inne da ?,BB_d16_KS.anonym.txt
nei det er ikke det er ikke hviskinga og tiskinga det gikk på # det er jeg # det er det er bare greia med at liksom det er så mye enklere fordi jeg kommer inn på rommet på kvelden og # og liksom det hadde vært så koselig å bare ligge og prate men det blir jo ikke sånn når ikke jeg egentlig og ... det det er jo som en sånn leirskoleopplegg ikke sant det er liksom # det er greit å ha litt struktur det forstår jeg godt # men men e er det greit for deg å sove Anne Mona da ?,BB_d16_KS.anonym.txt
ja men det spørs om de andre syns det er greit at jeg sover på det rommet altså det er jo,BB_d16_KS.anonym.txt
* ja men,BB_d16_KS.anonym.txt
jeg vil ha deg # på det rommet der jeg,BB_d16_KS.anonym.txt
for meg så spiller det ingen rolle hvem andre som,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
det er helt greit for meg at du er på rommet vårt,BB_d16_KS.anonym.txt
* ja,BB_d16_KS.anonym.txt
og så Lars og så skiller vi jo Lars og Per Morten det er litt kjedelig da for de sånn fin # greie,BB_d16_KS.anonym.txt
* trenger litt,BB_d16_KS.anonym.txt
tid fra hverandre,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
special # yes ed- ...,BB_d16_KS.anonym.txt
BigBrother special edition chess game,BB_d16_KS.anonym.txt
med brikker og alt,BB_d16_KS.anonym.txt
BigBrother,BB_d16_KS.anonym.txt
ja da vi kjører på den,BB_d16_KS.anonym.txt
sånn,BB_d16_KS.anonym.txt
kan ikke jeg skrive under da # ?,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
det blei jo dritfett,BB_d16_KS.anonym.txt
ja det ble jævlig tøft,BB_d16_KS.anonym.txt
* kom,BB_d16_KS.anonym.txt
kom og se da # åssen det blei,BB_d16_KS.anonym.txt
* ja,BB_d16_KS.anonym.txt
så det jeg så det # du la du har telt for mange # jeg syns jeg så det i_stad men,BB_d16_KS.anonym.txt
så fint det blei # gud # flink,BB_d16_KS.anonym.txt
sånn,BB_d16_KS.anonym.txt
den var kjempefint da,BB_d16_KS.anonym.txt
mm,BB_d16_KS.anonym.txt
sånn at ikke du skriver plutselig navnet ditt sånn # der,BB_d16_KS.anonym.txt
* nei men,BB_d16_KS.anonym.txt
kan jeg skrive det liksom sånn ?,BB_d16_KS.anonym.txt
ja ja # det går greit,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
sånn ?,BB_d16_KS.anonym.txt
ja,BB_d16_KS.anonym.txt
ja gjør alltid sånn jeg òg skjønner du,BB_d16_KS.anonym.txt
sånn # kan jeg ta sånn da ?,BB_d16_KS.anonym.txt
ja ## hæ ?,BB_d16_KS.anonym.txt
det var dødsbra Rodney # kjempefint,BB_d16_KS.anonym.txt
det er beste sjakkspillet jeg har sett,BB_d16_KS.anonym.txt
mm,BB_d16_KS.anonym.txt
blir kongespill,BB_d16_KS.anonym.txt
## der er jo gøy,BB_d16_KS.anonym.txt
mm #,BB_d16_KS.anonym.txt
shavy shave |,BB_d16_KS.anonym.txt
hun er nettopp ferdig med ballene mine ...,BB_d16_KS.anonym.txt
ja rakk det akkurat,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
du hadde kledd helt helt blondt hår helt hvitt hår,BB_d16_KS.anonym.txt
nei det hadde du ikke,BB_d16_KS.anonym.txt
nei jeg hadde sett steike dum ut,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
fiksa k- krøllete kort hår blondt hår oppå der,BB_d16_KS.anonym.txt
får en liten følelse nå hvordan du ville sett ut med bleika hår,BB_d16_KS.anonym.txt
ja helt idiot,BB_d16_KS.anonym.txt
du ville sett litt sånn e # degosaktig ut,BB_d16_KS.anonym.txt
neida | kan barbere hele hans barbere,BB_d16_KS.anonym.txt
kjennes ut som gummi,BB_d16_KS.anonym.txt
gummi,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
er ikke alt vekk nå ?,BB_d16_KS.anonym.txt
jo # # #,BB_d16_KS.anonym.txt
jeg syns plastisk kirurgi er helt ok så lenge folk vet hva dem gjør # e i moderate mengder # men jeg syns det skal være en aldersgrense på det # i_hvert_fall for jenter som skal ha silikon i puppene på atten år eller tjue år eller noe sånt noe for jenter som går så langt ned i s- femten- sekstenårsalderen går og # kan få det det syns jeg er farlig egentlig for de er ikke ferdig utvikla heller men hvis jeg skulle gjort noe så er det ikke bare guttene som sliter med de her bilringene altså # jeg hadde vel tatt de m- dem jeg òg trur jeg og em # og litt på rumpa # litt fettsuging # hadde greia # hvis jeg måtte gjøre noe men jeg syns ikke jeg gidder ikke å gå og gjøre det liksom # sånn ja det var egentlig det,BB_d16_KS.anonym.txt
ja hvis du skulle ha tatt det hvor du hadde tatt det hen da ?,BB_d16_KS.anonym.txt
nei da ville jeg hat eller større bryster da,BB_d16_KS.anonym.txt
god damn man,BB_d16_KS.anonym.txt
lengre baller,BB_d16_KS.anonym.txt
lengre baller,BB_d16_KS.anonym.txt
big balls # of fire,BB_d16_KS.anonym.txt
hei vet dere forresten at det er mannlige modeller som får silikon sprøyta inn i mage- inn i magen for det ser ut som de har sixpack,BB_d16_KS.anonym.txt
ja ov- overalt,BB_d16_KS.anonym.txt
* sterkere,BB_d16_KS.anonym.txt
sixpack ja,BB_d16_KS.anonym.txt
| ja,BB_d16_KS.anonym.txt
mann Markus Schenkenberg han derre svensken # han har jo det,BB_d16_KS.anonym.txt
* ja,BB_d16_KS.anonym.txt
det er én ting jeg aldri hadde turt og fått silikon sprøyta rett inn liksom skjønner du hva jeg mener bare sånn at det skal # for det kan begynne å det kan begynne å vandre i kroppen,BB_d16_KS.anonym.txt
ja,BB_d16_KS.anonym.txt
du ville ikke gjort noe med den lille snurrebassen din ?,BB_d16_KS.anonym.txt
nei er så fornøyd med n jeg fordi at e,BB_d16_KS.anonym.txt
ser det på bildet lagt inn fjorten par sokker og,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
jeg har hørt at det er ikke størrelsen som teller,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
hun der Katrine nå vet du hun trakk seg jo fort,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
blei skremt,BB_d16_KS.anonym.txt
e Cramer i Seinfeld han syns han liker europeerne så godt fordi at de har så naturlig forhold til kroppen ## og det må jeg si jeg er enig i,BB_d16_KS.anonym.txt
og når jeg ser sånne dokumentarprogram på i Hollywood # om i_hvert_fall de gamle damene # som fikser på trynet sitt altså de ser jo ut som de har fått en vind,BB_d16_KS.anonym.txt
* mm *,BB_d16_KS.anonym.txt
de går i motvind konstant,BB_d16_KS.anonym.txt
* vind # ja,BB_d16_KS.anonym.txt
det er det er jo s- det blir jo snart # ja # det er i_hvert_fall helt jævlig hvor er de lovehandlene ?,BB_d16_KS.anonym.txt
mm | | ja | og så og så,BB_d16_KS.anonym.txt
hæ ?,BB_d16_KS.anonym.txt
* er det ...,BB_d16_KS.anonym.txt
ikke strekk deg ut,BB_d16_KS.anonym.txt
nei,BB_d16_KS.anonym.txt
knekk ned,BB_d16_KS.anonym.txt
knekk ned,BB_d16_KS.anonym.txt
knekk,BB_d16_KS.anonym.txt
må jeg gjøre sånn ?,BB_d16_KS.anonym.txt
vend deg mot Anita,BB_d16_KS.anonym.txt
de ja | der | der har du n | der sitter n,BB_d16_KS.anonym.txt
ja nå fikk jeg dårlig sjøltillit,BB_d16_KS.anonym.txt
ikke dra opp,BB_d16_KS.anonym.txt
et eksempel på en operasjon som jeg støtter eller som jeg syns # er b- veldig # greit det er e # kvinner som har e hatt kanskje faste fine pupper gjennom hele livet og så har de kanskje født to barn og de vil ikke ha noen flere barn og så har de pupper som henger nedpå her og er at det er # selv om det er en naturlig forandring så kan det bli veldig rart for den det gjelder liksom # det er kanskje ikke så lett for gutter å skjønne men # jeg tror kanskje at det er sånne ting som er et argument for jenter når de skal legge inn silikon det syns jeg faktisk er helt greit # hvis de har bestemt bestemt seg for at det er # det siste barnet liksom,BB_d16_KS.anonym.txt
for vi guttene vi vil gjerne ha damer som ser pene ut vi det innrømmer jo vi ikke sant at vi tenner jo på det fysiske,BB_d16_KS.anonym.txt
ja men alle er forskjellig da # e ikke alle e syns det er ok med ...,BB_d16_KS.anonym.txt
ja men for å for en gutt så er det sånn at e # en en gutt vil veldig gjerne at resultatet skal bare det skal bare være der # men e men å gå mere inn på det det er ikke noe aktuelt liksom,BB_d16_KS.anonym.txt
hvis han kunne fått n finere og hvis han hadde vært helt kanonflat # og fått silikon for å få den sprettrumpa så # så skulle n ønske at han hadde hatt det men han ville,BB_d16_KS.anonym.txt
helst så ville n bare ønske at det bare hadde kunne bare skjedd over natta og så hadde det vært greit uten noe silikon bare at du hadde bare at det skjedd,BB_d16_KS.anonym.txt
* m * ja,BB_d16_KS.anonym.txt
men # når a da får det inn så skal jeg love deg det er ikke # fordi det er det det er bare åssen vi gutter er en mann # og begynne da å f- det fordi det er jeg vet e nedverdigende er det ordet jeg leiter etter,BB_d16_KS.anonym.txt
* ja men ...,BB_d16_KS.anonym.txt
jeg at e jeg tenner på forskjellig ting fra Ramsy Ra-_eller_jeg det gjør jeg kanskje ikke men #,BB_d16_KS.anonym.txt
* du tenner vel egentlig på alt,BB_d16_KS.anonym.txt
ja nei men at e at e # at e vi tenner på forskjellig ting eller vi alle gutter vi har forskjellig noen liker de # høy og noen liker de små bla bla bla,BB_d16_KS.anonym.txt
"men # når alt bunner og grunner til alt så er det en sånn derre # en sånn gjennomgangsfigur # som egentlig alle her kunne sagt at e "" hun var jo fin "" # fordi # hun var fin",BB_d16_KS.anonym.txt
* m,BB_d16_KS.anonym.txt
mm | mm,BB_d16_KS.anonym.txt
og det er ...,BB_d16_KS.anonym.txt
| så klart og,BB_d16_KS.anonym.txt
det ser jo til_og_med jeg ser jo du ser på det bildet så klart jeg s- ser at de damene er helt sinnsykt vakre det var ikke noe problem liksom jeg så kan også se jenter som er mindre pene # så det er jo,BB_d16_KS.anonym.txt
* mm,BB_d16_KS.anonym.txt
mm,BB_d16_KS.anonym.txt
ja men det er bare det er bare sånn det er # og det er,BB_d16_KS.anonym.txt
og det er jo ikke uten grunn det er jo noen # typer som spiller i f- bra filmer ikke sant som får roller som får jobber,BB_d16_KS.anonym.txt
| det er jo veldig menneskelig da # ja | noen mennesker er vakrere enn andre # folk,BB_d16_KS.anonym.txt
det er jo ikke uten grunn det er jo det normal-_eller_malen som dere snakker om,BB_d16_KS.anonym.txt
mm,BB_d16_KS.anonym.txt
mm,BB_d16_KS.anonym.txt
det er ikke uten grunn at Pamela Anderson har fått rolle Baywatch liksom og e Kari Nilsen fra et eller annet annet sted ikke har fått liksom det er jo en sånn mal man går etter det er jo det,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
mm,BB_d16_KS.anonym.txt
ei stygg dongeribukse,BB_d16_KS.anonym.txt
stygge dongeribukser ?,BB_d16_KS.anonym.txt
hvis e er det greit em stygge dongeribukser da klarer jeg ikke det,BB_d16_KS.anonym.txt
* hva er,BB_d16_KS.anonym.txt
stygge dongeribukser da ?,BB_d16_KS.anonym.txt
hæ ?,BB_d16_KS.anonym.txt
hva er stygge dongeribukser ?,BB_d16_KS.anonym.txt
jeg må nesten se det ...,BB_d16_KS.anonym.txt
* ja jeg har ikke sett,BB_d16_KS.anonym.txt
ei jente som kler en Diesel-bukse jeg en g- i i Di- i Diesel # det må være Le- Le- Levis,BB_d16_KS.anonym.txt
ja,BB_d16_KS.anonym.txt
ja det er det er det det det er d- ...,BB_d16_KS.anonym.txt
* gode,BB_d16_KS.anonym.txt
gamle fem null én-rumpa,BB_d16_KS.anonym.txt
* gode,BB_d16_KS.anonym.txt
gamle fem null én-rumpa ja det er bare sånn # og så hadde du de derre nye buksene som kom # de som var helt flate bak som ikke hadde lommer i det hele tatt som er så jævlig populære # med litt sånn sleng nederst,BB_d16_KS.anonym.txt
* mm,BB_d16_KS.anonym.txt
ja sånn derre litt uvant i begynnelsen men etterhvert så begynte du å venne deg til det men der # der kunne du jo # der så jo rumpa # det det f- det fikk for der fikk du se rumpa sånn skikkelig på nært hold òg,BB_d16_KS.anonym.txt
sånn der der så du så masse forskjellig rumper # ja men ikke sant hvor enn du gikk så ku- kunne du ikke for jeg er jo jeg er jo ru- rumpegutt holdt jeg på å si eller jeg er,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
nei men e nei men ikke sant e,BB_d16_KS.anonym.txt
"sjenkis ja rectum rider # nei # men ikke sant du går jo rundt du går jo rundt når du står i køer og ikke sant det er # å å og enkelte ganger det du har flere faktorer ikke sant ene er at du virkelig i dag n- i dag er du ute på sjekkeren og så ser du på rumper andre er at det er bare kun tidsfordriv du har ikke noe annet å gjøre du står og venter kanskje i en butikkø eller noe sånt noe og står og kikker på fem personer foran deg så # så studerer du jo de opp og ned ikke sant du du liker jo å se på andre mennesker ikke sant folk liker jo å kikke på hverandre ikke sant og e # og da der kommer jeg tilbake igjen til det greiene og e- ettersom de po- buksene blei så jævlig populære så kunne du se de jentene som gikk med de buksene sånn overalt og da var det sånn at e du til slutt gikk det sånn sport i de greiene der at jeg p- prøvde liksom å se å ja "" hun virkelig hun kledde den buksa der mens hun nei hun kledde n ikke ikke sant "" og "" hun kledde n "" # det var det jeg ville fram til",BB_d16_KS.anonym.txt
har dere sett når damer skal skal suge # og så noen ganger så så liksom så så drar de hånda til side # ja sånn,BB_d16_KS.anonym.txt
liksom det er ikke det det er ikke noe godt # det er det er feil det er feil # bare så dere veit det fordi den er ikke så elastisk det går ikke an å vri skinnet rundt på n # i_hvert_fall ikke når det er ereksjon,BB_d16_KS.anonym.txt
rolige faste fine bevegelser,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
ikke så veldig ...,BB_d16_KS.anonym.txt
og så og så daske n inni kjeften og sånn så n treffer tenner og hjørnetenner og sånn # det er heller ikke noe deilig nei,BB_d16_KS.anonym.txt
* og så og så slikker hva dere slikker på han for ?,BB_d16_KS.anonym.txt
altså hva dere slikker på han for # skal suges,BB_d16_KS.anonym.txt
* ja,BB_d16_KS.anonym.txt
ja # ja det j- ja akkurat som det er en sånn Lollipop ja # # slikkepott suge # det er en grunn til at det suge,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
apropos ...,BB_d16_KS.anonym.txt
leksjon én,BB_d16_KS.anonym.txt
* leksjon én,BB_d16_KS.anonym.txt
apropos ...,BB_d16_KS.anonym.txt
resten av uka kommer dere til å få høre mange leksjoner men vi begynner med primær # suging # feil med hjørnetenner,BB_d16_KS.anonym.txt
* apropos,BB_d16_KS.anonym.txt
apropos ...,BB_d16_KS.anonym.txt
ja jeg husker,BB_d16_KS.anonym.txt
det var ingenting,BB_d16_KS.anonym.txt
e ...,BB_d16_KS.anonym.txt
du gikk glipp_av Rodneys sexkurs leksjon én,BB_d16_KS.anonym.txt
ja ## skal du spille eller ? # skal du gå og legge deg igjen ?,BB_d16_KS.anonym.txt
nei han skal spille,BB_d16_KS.anonym.txt
"hvordan hvordan skal jeg si det hvordan skal jeg tolke det her når du liksom sier nå # "" ikke i- ikke tenner "" og så sitter hun der i_sted og sier liksom hvis det var noe hun ville gjøre noe med så var det tennene",BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
den derre musikk- e musikken på åttitallet den er litt undervurdert da ## mye dårlig musikk da men syns det var mye syns det var mye kult på åttitallet,BB_d16_KS.anonym.txt
på åttitallet ja,BB_d16_KS.anonym.txt
jeg syns Simple Minds e syns Simple Minds er jævlig kult,BB_d16_KS.anonym.txt
* ja fy_faen,BB_d16_KS.anonym.txt
ja men det det folk tenker på da # altså det er jo ...,BB_d16_KS.anonym.txt
New Order er bra òg,BB_d16_KS.anonym.txt
det er jo mye # tøff e ...,BB_d16_KS.anonym.txt
InXS også er vel fra åttitallet egentlig ?,BB_d16_KS.anonym.txt
*,BB_d16_KS.anonym.txt
"ja det er jævlig mye kult men hvis du s- setter fokus på når vi kommer tilbake òg # om ti år så tenker vi "" faen nittitallsmusikk det er bad """,BB_d16_KS.anonym.txt
"men s- men vi tar ikke vi tar ikke og hører på grupper som Faith No More eller rock andre rockegrupper eller # sånn vi da tenker vi mest på populærmusikken ikke sant "" Hit me baby one more time "" og sånn",BB_d16_KS.anonym.txt
* hm,BB_d16_KS.anonym.txt
ja og det som kom på nittitallet,BB_d16_KS.anonym.txt
hvis vi ser på tilbake nå # ja,BB_d16_KS.anonym.txt
"og sånn som vi ser tilbake nå på Dj Bobo for_eksempel "" somebody dance with me "" eller hva søren det er",BB_d16_KS.anonym.txt
* mm,BB_d16_KS.anonym.txt
går drittreigt og og sånn og det er sånn e vi ser på åttitallet òg da er det jo,BB_d16_KS.anonym.txt
* mm,BB_d16_KS.anonym.txt
jo men jeg syns det var jævlig kult med synth se- synthmusikk jeg som jeg kalte det # synthesizermusikk da # det syns jeg var kult,BB_d16_KS.anonym.txt
* som han Michel,BB_d16_KS.anonym.txt
han som hadde Oxygen òg,BB_d16_KS.anonym.txt
* Michel Jarre # Jean Michel Jarre ?,BB_d16_KS.anonym.txt
nei det er ikke han det er du gæren # det er ikke han det,BB_d16_KS.anonym.txt
nei,BB_d16_KS.anonym.txt
* det er forferdelig | det er ikke åttitallet heller det,BB_d16_KS.anonym.txt
det det er tidligere enn åtti,BB_d16_KS.anonym.txt
